"tp_licitacao","vl_total_contrato","n_licitacoes_part","n_licitacoes_venceu","montante_lic_venceu","perc_vitoria","media_n_licitacoes_part","media_n_licitacoes_venceu","n_propostas","media_n_propostas","total_ganho","status_tramita","razao_contrato_por_vl_recebido","media_num_contratos","num_contratos"
"2",520202.530610072,4.1756259300746,8.3512518601492,0,0.83512518601492,2.0878129650373,3.06212568205471,4.1756259300746,2.0878129650373,1593567.21894021,"1",0.287366136035842,2.50537555804476,7.51612667413428
"1",220808.25,4,15,4165632.78,1,4,4,4,4,4165632.78,"0",0.0503388164778315,3,3
"2",508215.14,21,10,5084635.54,0.416666666666667,7,3.33333333333333,21,7,4464383.24,"1",0.102203134289723,3,6
"11",28248.3255109759,100.145317160059,22.5782169597223,0,0.0827040914275544,16.6908861933431,11.2891084798612,69.5554748275317,17.3888687068829,20170375.8497296,"1",0.318220898573535,5.91767783218529,23.6707113287412
"2",286438,15,16,4479728.61,0.888888888888889,2.5,3.8,15,2.5,2965328.11,"0",0.088086901182447,2.6,13
"11",80950,44,25,0,0.446428571428571,6.28571428571429,5,22,4.4,3676922.5,"0",0.0215414439952393,5,20
"11",1432200,335,152,0,0.324786324786325,55.8333333333333,35.6,197,49.25,103535190.4,"0",0.0136442374583412,10.5,21
"11",35797.5593995303,6.91564974980429,7.7607425712049,3345.99505774677,0.602309260517359,3.53527846420184,2.97188324993476,6.91564974980429,3.53527846420184,402026.9844817,"1",0.141064151362152,2.53527846420184,2.53527846420184
"4",12000,1,1,1200000,1,1,1,1,1,12000,"0",0.5,0,0
"11",13778,3,4,675139.51,0.8,3,2,3,3,113285.5,"0",0.108433971990383,1,2
"11",30600,21,13,856311,0.464285714285714,10.5,8,21,10.5,798550,"0",0.0369052644274257,6,6
"8",10000,1,19,0,1,1,8,1,1,442000,"0",0.0221238938053097,1,1
"8",32000,7,7,442000,1,2.33333333333333,3,6,2,415000,"0",0.0715883668903803,2,6
"7",7500,24,3,106225,0.12,4.8,1.5,17,5.66666666666667,107080,"0",0.0654564496421714,2,2
"8",1286027.98722647,15.9922521151602,3.85566706955433,1104050.18069029,0.816302118332762,2.93777408291187,2.38023908361793,14.0884740687907,2.98310213163495,2918115.22883177,"1",0.261480159798425,1.98310213163495,5.94930639490485
"11",15000,4,5,0,0.833333333333333,1,1,4,1,91200,"0",0.141242937853107,1,3
"11",219984.5,1139,171,0,0.153776978417266,142.375,66.4,509,84.8333333333333,95547647.77,"0",0.00229706524830636,56.5,226
"8",18900.8038633799,0.238948507001624,0.955794028006494,0,0.238948507001624,0.238948507001624,0.477897014003247,0.238948507001624,0.238948507001624,74320.93395925,"1",0.392178768785072,0,0
"11",29670.41,201,161,0,0.58974358974359,33.5,41.6,175,35,24939080.61,"0",0.00118830172867814,35.6666666666667,107
"11",665518,20,17,0,0.586206896551724,3.33333333333333,5,15,3.75,9271754.75,"0",0.0669718962881441,4,8
"8",12533.36,1,4,0,1,1,2,1,1,244466.72,"1",0.0487679225625144,0,0
"8",17726.0019778274,1.67020435072482,1,17726.0019778274,0.776598549758395,1.1675510876812,1,1.67020435072482,1.1675510876812,17726.0019778274,"1",0.5,0,0
"11",37330,109,45,8350846.75,0.346153846153846,15.5714285714286,10.6,63,12.6,4816642.2,"0",0.00769060852882511,5.75,23
"11",84250,142,16,0,0.101910828025478,28.4,3.4,12,4,1803415.9,"0",0.0446318387167983,1,1
"8",21415.7032430219,1.92215597163886,1.92215597163886,6898.20178151131,0.884730503545143,1,1,1.92215597163886,1,43628.1352098729,"1",0.400076331494098,0.461077985819429,0.922155971638858
"11",380684.79,25,46,0,0.71875,8.33333333333333,9.8,25,8.33333333333333,5263241.8,"0",0.0674503439988932,3,6
"12",198579.5,59,23,0,0.403508771929825,9.83333333333333,6.6,58,9.66666666666667,7790050.26,"0",0.0248577673475758,7,28
"10",2592,13,9,3565600.76,0.9,6.5,6.5,13,6.5,1190759.42,"0",0.00217203411883484,15,30
"8",62000,131,71,0,0.493055555555556,21.8333333333333,22.4,91,18.2,3773955,"0",0.0161628590533518,30,60
"11",30000,3,2,234000,0.5,1,1,2,1,60000,"0",0.333333333333333,0,0
"11",12000,38,28,0,0.5,5.42857142857143,5.8,23,4.6,1009100,"0",0.0117520321222211,5,15
"11",29145,1,22,0,1,1,5.75,1,1,2251729,"0",0.0127779965048486,1,1
"3",25815.7596392485,3.26414913777262,0.664919268805534,883599.502251573,0.0151118015637621,0.816037284443155,0.42313044378534,2.53878266271204,0.846260887570679,894724.319769306,"1",0.470200229611397,0.604472062550485,1.20894412510097
"11",28000,182,11,0,0.0594594594594595,26,2.6,87,17.4,5173043,"0",0.00538353557161515,6,12
"12",362170,132,84,0,0.60431654676259,33,28.5,130,32.5,32160791.78,"0",0.0111358246659662,23,92
"11",75023.5,940,171,0,0.159217877094972,156.666666666667,66.4,315,78.75,95547647.77,"0",0.000784578583756187,38,38
"2",989583.53,0,0,0,0,0,0,0,0,989583.53,"1",0.5,0,0
"8",40353337.6326943,33.8536530463025,21.3162336423993,0,0.611966487220407,5.95001744086455,7.81354097516742,30.0117698675022,6.04149084988361,47270438.7477936,"1",0.256423438512645,6.60078465783348,14.6047079470009
"11",50243.25,207,96,0,0.440366972477064,29.5714285714286,37.75,154,30.8,21973626.29,"0",0.00228130891843269,38.3333333333333,115
"1",586074.78,38,15,3525030.49,0.306122448979592,7.6,3,28,9.33333333333333,3522923.79,"0",0.142632023354537,3,3
"7",7996.5,1,1,7996.5,1,1,1,1,1,7996.5,"0",0.5,0,0
"11",2599.38,15,24,0,0.888888888888889,5,6.25,15,5,2863895.12,"0",0.000906814926733681,5,15
"8",35000,22,12,638000,0.4,3.66666666666667,3.25,12,3,638000,"0",0.0520059435364042,1.5,3
"11",17691.95,396,67,0,0.162621359223301,49.5,14.4,237,39.5,7498156.28,"0",0.00235395253584039,22,88
"2",80813.6598184705,0.623151387088001,0.623151387088001,312603.893332696,0.623151387088001,0.623151387088001,0.623151387088001,0.623151387088001,0.623151387088001,80813.6598184705,"1",0.5,0,0
"11",167450,1,1,167450,1,1,1,1,1,167450,"0",0.5,0,0
"2",111583.784826912,19.3820834667422,11.7757041011937,5923528.94647146,0.773619661739628,9.87410925980657,5.85963126132265,19.3820834667422,9.87410925980657,6165265.79950533,"1",0.19356357761304,4.22576631419361,12.6772989425808
"11",34800,4,2,0,0.333333333333333,1.33333333333333,1,4,1.33333333333333,69675,"0",0.333094041636755,0,0
"11",84475,1,2,341725,1,1,1,1,1,137225,"0",0.381032927379341,1,1
"11",56310.3044783883,122.024782691151,8.9360513240099,2761464.18324232,0.538413341358608,20.757461108733,5.96003207750618,32.7442052960396,8.56404891819693,7948985.85036857,"1",0.254820513040258,4.21602726588026,8.43205453176051
"1",355851.302127089,7.55884083127603,4.06079238792881,10001.5612453222,0.85590425446439,2.47573918703711,2.093140138546,6.90295674814843,2.82190023091001,1282477.73220333,"1",0.437408618576564,0.218628027709201,0.218628027709201
"11",20636.5,97,24,0,0.230769230769231,16.1666666666667,6.75,46,11.5,25886958.87,"0",0.000796542469699688,8,16
"8",22500,3,8,0,1,3,2,3,3,241000,"0",0.0853889943074004,1,1
"11",18000,4,8,165200,0.888888888888889,2,2.25,4,2,158300,"0",0.102098695405559,1.5,3
"11",43383.18,13,7,11405381.11,0.5,4.33333333333333,4,10,5,990114.93,"0",0.0419770288694577,2.66666666666667,8
"8",6000,4,12,238500,1,4,5,4,4,181500,"0",0.032,4,4
"11",60268.4026879171,20.8280145695899,18.111848190194,9323.30703437328,0.957113162430592,7.4282604312369,8.06203258642927,20.8280145695899,7.4282604312369,6462981.63045433,"1",0.366319026036414,7.06203258642927,21.1860977592878
"2",31537.5270188786,2.48321298789233,2.48321298789233,939927.613421066,1,1.37080324697308,1.24720216464872,2.48321298789233,1.37080324697308,43050.9678373928,"1",0.432689618132042,1.11240974091925,2.22481948183849
"8",880,1,1,27040,1,1,1,1,1,880,"0",0.5,0,0
"11",114000,3,5,386440,0.833333333333333,1,1,3,1,386440,"0",0.227799536407961,1,2
"8",11700,274,35,0,0.177664974619289,30.4444444444444,32.8,204,29.1428571428571,8900452,"0",0.00131281423386854,28.8,144
"11",48000,2,2,1254500,1,1,1,2,1,91200,"1",0.344827586206897,1,1
"11",17800,1,1,19000,1,1,1,1,1,17800,"0",0.5,0,0
"11",142322.1,16,13,0,0.481481481481481,3.2,3.5,6,2,2322698.7,"0",0.057736673053631,2,2
"2",43534.51,17,6,2248217.74,0.428571428571429,8.5,12,17,8.5,2247506.14,"0",0.0190020679030728,6,6
"11",31750,3,12,0,1,1.5,3.5,2,1,499110,"0",0.0598086124401914,1.5,3
"11",153906.98,193,118,0,0.437037037037037,32.1666666666667,31.8,130,32.5,40714953.59,"0",0.00376587401394244,14.3333333333333,43
"1",1071957.08958314,9.22129795071669,3.68851918028668,3215006.63707313,0.263465655734763,4.61064897535834,5.53277877043001,9.22129795071669,4.61064897535834,3186928.72120314,"1",0.346776782310651,4.30327237700112,4.30327237700112
"8",33217.8053655894,33.4456966880243,17.1307226938661,0,0.33589652340914,4.77795666971776,4.5681927183643,22.0252148921136,3.6708691486856,4716400.1000956,"1",0.097177627629979,2.24330892419675,8.97323569678701
"11",32140,4,3,691132,0.5,4,2.5,4,4,166600,"0",0.161718828620308,1,1
"2",13059.3,5,1,320683,0.2,2.5,1,1,1,13059.3,"0",0.5,0,0
"2",4226629.21377834,4.75304052699357,19.962770213373,35292946.699747,0.867946531016218,2.37652026349679,6.41660471144132,4.75304052699357,2.37652026349679,37112302.4606682,"1",0.121873002335632,1.90121621079743,1.90121621079743
"8",136155.954999051,110.862294214778,62.0419358061627,0,0.335717038866974,20.508131155079,22.9838388160337,85.4251614836976,24.2275508744642,32591904.4333003,"1",0.016215208113792,8.6966069318975,16.28143363446
"11",10500,3,3,0,0.5,1,1,2,1,33700,"0",0.237556561085973,0,0
"12",1312.35,92,22,12861363.62,0.201834862385321,15.3333333333333,12,64,16,1089510.27,"0",0.00120308286236309,7.5,15
"8",40000,0,0,0,0,0,0,0,0,200710,"0",0.166175065431432,0,0
"11",185740,129,90,0,0.849056603773585,32.25,32.75,128,32,55206555.93,"0",0.00335317388242441,37.75,151
"11",215040,176,34,0,0.191011235955056,25.1428571428571,9.8,56,11.2,7952052.06,"0",0.0263300570656234,12,36
"10",10175.3,1,1,48347.95,1,1,1,1,1,10175.3,"0",0.5,0,0
"11",21900,0,0,0,0,0,0,0,0,105600,"0",0.171764705882353,0,0
"8",13041.8278856203,1,1,95166.5778422728,1,1,1,1,1,13041.8278856203,"1",0.5,0,0
"7",6960,2,2,12160,1,2,2,2,2,12160,"0",0.364016736401674,0,0
"11",41718,24,110,0,0.827067669172932,8,29.8,23,11.5,6801851.87,"1",0.00609594126931884,0,0
"8",2500,15,13,0,0.464285714285714,15,2.8,15,15,50000,"0",0.0476190476190476,0,0
"2",45904.2205318809,188.249497808516,62.1426931619644,964.341057837009,0.297076507728941,31.4121208175396,14.757105961442,78.3837210331112,19.629414322786,1900342.02258098,"1",0.0444042464390293,7.16515935491771,14.3303187098354
"11",93530,543,152,0,0.28411214953271,60.3333333333333,35.6,395,56.4285714285714,103535190.4,"0",0.000902549019605573,49.4,247
"11",16183,255,75,0,0.245098039215686,42.5,17,104,26,8896863.79,"0",0.00181565298391079,12.5,25
"11",131657.5,338,32,0,0.0930232558139535,56.3333333333333,10.25,146,36.5,4798443.1,"0",0.0267048303233407,14.5,29
"2",217885.357899182,46.9001369578764,13.6161687942222,0,0.194516697060317,5.86251711973455,3.02581528760493,23.4500684789382,3.9083447464897,2191133.42889193,"1",0.189059400972567,2.2693614657037,9.07744586281478
"12",238174.9,36,35,34565428.05,0.921052631578947,18,18.6666666666667,36,18,22990143.03,"0",0.0102536438806183,17,34
"12",119500,17,5,2252120.96,0.263157894736842,2.42857142857143,1.66666666666667,11,2.2,927000,"0",0.114190157668419,1.5,3
"11",18368.9,23,26,0,0.722222222222222,4.6,5.4,23,4.6,9711158.46,"0",0.00188795398998703,4,16
"11",646811.5,111,64,0,0.761904761904762,27.75,27,111,27.75,23760173.06,"0",0.0265010820328884,25.75,103
"11",605000,114,16,7072307.86,0.132231404958678,22.8,4.25,38,12.6666666666667,6858007.86,"0",0.0810665098240966,10,10
"11",48000,11,2,330000,0.166666666666667,3.66666666666667,1,2,1,96000,"0",0.333333333333333,0,0
"11",18880.3869415672,0.49143786705099,0.982875734101981,421689.663181618,0.49143786705099,0.49143786705099,0.982875734101981,0.49143786705099,0.49143786705099,29432.5408228861,"1",0.404163331553355,0.49143786705099,0.49143786705099
"2",1017960,6,5,2200921.62,1,3,3,6,3,2198886.4,"1",0.316446567047777,2.5,5
"2",32071.9887476235,2.95743334223516,2.39816667302512,15559.9199725315,0.888146666157991,1.46605555767504,1.27963333460502,2.95743334223516,1.46605555767504,245968.17668936,"1",0.378882987509654,0.466055557675039,1.39816667302512
"11",19700.7242357358,1.59489002032205,3.08211507112719,74296.7558507924,1,1.14872250508051,1.17846700609662,1.59489002032205,1.14872250508051,72422.8522867779,"1",0.394238459275743,0.297445010161027,0.594890020322055
"11",13000,10,6,0,0.375,2.5,1.2,3,1.5,466015.12,"0",0.0271390180752541,0,0
"11",8400.7,18,5,393333.13,0.263157894736842,3.6,2.5,13,4.33333333333333,170539.4,"0",0.046946995111772,3,3
"8",26524.0065431921,12.2012345343828,2.47837576479651,0,0.0434802765753774,1.74303350491183,1.29638116927817,10.676080217585,1.77934670293083,313367.404674948,"1",0.410662950625465,1.5887024133311,4.76610723999329
"2",98949.9027752337,51.8482093934435,10.5940017723478,14025106.8848117,0.280449867073912,12.9925022154348,6.7564010634087,40.3354072666261,13.4722023040522,13890009.5436825,"1",0.0270268592439129,9.59400177234784,19.1880035446957
"11",24000,1,1,24000,1,1,1,1,1,24000,"0",0.5,0,0
"11",20000,2,1,40000,1,2,2,2,2,40000,"1",0.333333333333333,0,0
"2",21181.1309028417,1,1,21181.1309028417,1,1,1,1,1,21181.1309028417,"1",0.5,0,0
"11",394215,29,30,0,0.731707317073171,9.66666666666667,8.5,29,9.66666666666667,4557440.86,"0",0.0796127621033825,6.66666666666667,20
"8",303648.339287098,3.55728317075409,2.70485544716939,425715.989304427,0.786893069103826,1.28414257452823,3.55728317075409,1.8524277235847,1.8524277235847,425715.989304427,"1",0.428296728138317,1.70485544716939,1.70485544716939
"8",13246.470585838,1.08585972804576,1,22509.0180474147,0.957070135977119,1,1,1.08585972804576,1,13246.470585838,"1",0.5,0,0
"13",19640.4,1,1,136759.02,1,1,1,1,1,19640.4,"0",0.5,0,0
"11",63900,25,21,0,0.488372093023256,5,4.2,12,4,4045141,"1",0.0155510738393703,1.5,3
"8",386055.624767579,101.683134215418,3.80899165477604,1403181.40968641,0.0444629746328149,20.0407670379084,1.9287655770313,24.7505716262385,7.49513166428854,1217460.21852165,"1",0.240777383775144,2.51236138135816,3.86068080598488
"7",6972,3,5,0,0.833333333333333,1.5,1.2,3,1.5,53124,"0",0.116014376996805,0,0
"13",12500,7,4,329817,0.571428571428571,1,1,6,1,57080,"0",0.17964932451854,1,3
"2",310489.85,44,25,6735834.77,0.416666666666667,7.33333333333333,6.4,33,8.25,6757929.23,"0",0.0439263499356634,4,8
"11",16500,89,70,0,0.74468085106383,14.8333333333333,17,87,14.5,1542299.8,"0",0.0105850667930545,13.8,69
"4",4000,1,1,1200000,1,1,1,1,1,4000,"0",0.5,0,0
"11",60376.8527333932,3.42415933567099,2.61610622378066,795753.150586316,0.595973444054835,1.80805311189033,1,3.42415933567099,1.80805311189033,281314.734586447,"1",0.232258817519978,0,0
"8",151022.781157801,16.8414924943354,4.01742714177817,138349.587162333,0.805896499651697,3.04753984620662,2.45842311852612,14.8298743998166,3.09543551512373,529357.854284421,"1",0.382167972739934,2.09543551512373,6.28630654537119
"2",105636.788405477,46.565524153877,40.2728857547045,0,0.529906391509269,15.5218413846257,16.990123677766,46.565524153877,15.5218413846257,14958090.9877157,"1",0.189505794196177,16.3608598378487,49.0825795135461
"8",9876.37821712997,1,1,440773.122881173,1,1,1,1,1,9876.37821712997,"1",0.5,0,0
"2",14106.0747701966,0.543654482346028,0.815481723519042,4342.4401777389,0.271827241173014,0.271827241173014,0.271827241173014,0.543654482346028,0.271827241173014,19080.5132836627,"1",0.403032387651732,0.407740861759521,0.815481723519042
"1",1189196.75323522,23.4493306898512,11.4763543219306,5436.48190330714,0.506795007571451,6.05109940521652,4.7415551149752,21.2043976208661,7.23592519162533,4360815.5941045,"1",0.285764793496909,0.74831102299504,0.74831102299504
"11",86400,37,12,3003329.14,0.324324324324324,9.25,3.5,37,9.25,2895079.14,"0",0.0289789047459175,4,12
"2",22719.3783771247,3.93281531427056,3.93281531427056,722756.083991557,0.655469219045093,0.983203828567639,0.983203828567639,3.93281531427056,0.983203828567639,67541.6745138662,"1",0.25423138934541,0.983203828567639,0.983203828567639
"11",195106.1,163,43,0,0.248554913294798,20.375,10.8,56,9.33333333333333,6945444.9,"0",0.0273236757219436,9.5,38
"2",662751.128265756,1,4.2394086138811,1882076.91155032,1,1,2.61970430694055,1,1,1872947.97948727,"1",0.344843251503448,0.647881722776219,0.647881722776219
"10",10,2,2,0,1,2,4,2,2,249858.46,"0",0.0000400210574796035,6,6
"11",73500,2,1,73500,0.333333333333333,1,1,1,1,73500,"0",0.5,0,0
"11",16226.15,133,141,0,0.674641148325359,22.1666666666667,38.8,119,29.75,21313425,"0",0.000760732085390904,33.5,67
"8",49544.0628284179,62.8405862897635,12.7644940901082,0,0.223938492808916,8.97722661282335,6.67681229328737,54.985513003543,9.16425216725717,1528175.00730304,"1",0.0315630181361358,8.18236800647962,24.5471040194388
"11",17989.553569234,0.510604636976495,0.510604636976495,7761.19048204273,0.510604636976495,0.510604636976495,0.510604636976495,0.510604636976495,0.510604636976495,17989.553569234,"1",0.5,0,0
"11",135100,23,34,0,0.68,7.66666666666667,7.4,21,7,3459836.97,"0",0.0375806310729281,3.5,7
"11",15598,183,12,0,0.0641711229946524,30.5,4.33333333333333,103,25.75,298988.88,"0",0.0495824873561161,3,6
"3",16800,56,17,668700.12,0.236111111111111,11.2,7,40,13.3333333333333,277890,"0",0.0570090603685229,0,0
"11",19950,55,173,0,0.827751196172249,11,53.8,40,10,14095937.5,"0",0.00141330114737738,10,20
"7",241665.12,11,9,0,0.75,3.66666666666667,4.33333333333333,11,3.66666666666667,6053437.14,"0",0.0383893874982104,4,12
"8",47487.410641741,70.7697855401784,38.3336338342633,0,0.563729909327402,10.1099693628826,13.3676261575893,64.8723034118302,10.8120505686384,3141503.11791082,"1",0.0230877817268207,10.2223023558035,51.1115117790177
"11",22362.0071732912,0.623449127422646,0.623449127422646,13466.5011523291,0.623449127422646,0.623449127422646,0.623449127422646,0.623449127422646,0.623449127422646,48010.3179978506,"1",0.38883466426482,0,0
"11",28878,5,1,429562.5,0.166666666666667,1.25,1,2,1,28878,"0",0.5,0,0
"11",116818.982934102,57.3444102075882,23.4587839595042,0,0.418706474540975,8.19205860108403,7.46555897924118,52.1968058329076,8.69946763881793,1679840.42852192,"1",0.064835884678717,6.82790230885924,26.9015970835462
"8",8556.9893702399,1,1,8556.9893702399,1,1,1,1,1,8556.9893702399,"1",0.5,0,0
"2",70061.1277564467,3.01133354450576,1.58491239184514,805870.187536219,0.0660380163268807,1.00377784816859,0.528304130615046,3.01133354450576,1.00377784816859,722712.789596853,"1",0.432168958766578,0.396228097961284,0.792456195922568
"11",15400,3,3,494400,0.6,1,1,2,1,46400,"0",0.249190938511327,0,0
"0",48700,25,15,922380.59,0.384615384615385,12.5,7.5,2,2,888613.6,"0",0.0519569971032107,1,1
"11",27152,32,10,417212,0.27027027027027,8,2.2,25,8.33333333333333,335997,"0",0.0747682080908938,2.5,5
"3",66908.793731296,10.1081457159016,7.66824847413227,0,0.22553671982742,2.02162914318033,1.91706211853307,8.01680522295646,2.00420130573912,1259868.66555452,"1",0.340015723801898,2.09134049294516,6.27402147883549
"11",15600,0,0,0,0,0,0,0,0,15600,"0",0.5,0,0
"11",40000,5,10,513500,1,1.66666666666667,2,5,1.66666666666667,548500,"0",0.0679694137638063,2,4
"11",427223,66,173,0,0.812206572769953,13.2,53.8,51,12.75,14095937.5,"0",0.0294166686376564,14.5,29
"7",4272,4,5,23064,1,1.33333333333333,1.2,4,1.33333333333333,23064,"0",0.156277436347673,1.33333333333333,4
"3",17759.7619789265,0.24469336331822,1.46816017990932,0,0.24469336331822,0.24469336331822,0.391509381309152,0.24469336331822,0.24469336331822,201087.612087776,"1",0.38023234576188,0,0
"11",13945.9874440217,0.90089167910628,0.90089167910628,12162.0376679348,0.45044583955314,0.90089167910628,0.90089167910628,0.90089167910628,0.90089167910628,13945.9874440217,"1",0.5,0,0
"3",1550114.32976194,0.642770093632862,0.642770093632862,15426.4822471887,0.321385046816431,0.642770093632862,0.642770093632862,0,0,1550114.32976194,"1",0.5,0,0
"11",4045,54,153,0,0.962264150943396,13.5,52.2,52,13,9653120.92,"0",0.000418859946438613,12.5,50
"8",11078.8244698197,0.669004705734551,0.669004705734551,8563.26023340225,0.669004705734551,0.669004705734551,0.669004705734551,0.669004705734551,0.669004705734551,26172.2098883241,"1",0.375876764650457,0,0
"2",5805,1,1,177200,1,1,1,1,1,5805,"0",0.5,0,0
"8",15358.2300379761,1.27381248399615,1.27381248399615,11047.6001024246,0.965773439500481,1,1,1.27381248399615,1,21953.6882462334,"1",0.470330021465909,0.136906241998076,0.273812483996153
"11",72520,12,8,783078.55,0.571428571428571,1.71428571428571,2,9,1.8,783078.55,"0",0.0847593769297529,1.5,6
"11",47482.45,427,75,0,0.163398692810458,61,18,143,28.6,20071044.04,"0",0.00236013557074378,11,44
"11",56388,2,2,236829.6,1,2,2,2,2,236829.6,"0",0.192307692307692,0,0
"11",6000,1,2,54000,1,1,1,1,1,24000,"0",0.2,0,0
"13",1,4,3,120601,0.6,1,1.5,3,1,119602,"0",0.0000083609942894409,1,2
"12",19400.9564736485,150.310954985209,47.4282139516436,0,0.188957027695791,25.0518258308681,11.2368383823894,66.399499532301,16.5998748830752,1455541.12396789,"1",0.14240588005681,7.29664830025285,14.5932966005057
"2",223873.403183157,8.62289064191282,1.9528613302391,635395.15448682,0.258885632036254,2.19107666279888,1.9528613302391,4.81144532095641,1.63524088682607,635395.15448682,"1",0.271285318958882,0.952861330239102,0.952861330239102
"2",9600,2,5,682400,0.833333333333333,1,1.25,1,1,55160,"0",0.148239654107474,1,1
"2",82283.25,11,7,1855369.31,0.538461538461538,1.83333333333333,2.66666666666667,6,1.5,1855369.33,"0",0.0424654299998403,1.66666666666667,5
"2",337133,12,15,0,0.6,2.4,3.2,6,2,2357587.41,"0",0.125108712113106,1,1
"11",24150,1,2,55300,1,1,1,1,1,42980,"0",0.359749739311783,0,0
"8",2000,8,15,0,0.833333333333333,2.66666666666667,5.6,8,2.66666666666667,1756800,"0",0.00113713895838071,2,6
"11",18600,0,0,0,0,0,0,0,0,72260,"0",0.204710543693595,0,0
"11",14400,2,1,146880,0.5,1,1,2,1,14400,"0",0.5,0,0
"8",72000,10,13,0,1,5,6,10,5,3972254.63,"0",0.0178030333367017,6.5,13
"2",10277.3574007675,0.274189576972276,0.274189576972276,5922.49486260116,0.274189576972276,0.274189576972276,0.274189576972276,0.274189576972276,0.274189576972276,10277.3574007675,"1",0.5,0,0
"7",6100,43,3,0,0.0666666666666667,7.16666666666667,1,25,6.25,413100,"0",0.0145515267175573,1,2
"2",268060.000562665,0,0,0,0,0,0,0,0,268060.000562665,"1",0.5,0,0
"8",55000,22,25,0,0.961538461538462,7.33333333333333,13.25,22,7.33333333333333,2234980,"0",0.0240176770102796,9.66666666666667,29
"11",108876,106,44,22386263.71,0.4,26.5,28.5,104,34.6666666666667,22497584.34,"1",0.00481614540102743,23,46
"8",22487.8163081128,0,0,0,0,0,0,0,0,22487.8163081128,"1",0.5,0,0
"2",294959.71,46,15,3525030.49,0.3,6.57142857142857,3,36,7.2,3522923.79,"0",0.077257388812414,3.66666666666667,11
"13",83388,9,11,0,0.733333333333333,2.25,3.4,7,2.33333333333333,7985937.36,"0",0.0103339494046625,2.5,5
"8",24000,4,4,105729.6,0.571428571428571,1.33333333333333,1,2,1,345729.6,"0",0.0649123034780012,1,1
"11",38400,8,9,0,0.529411764705882,4,3.33333333333333,8,4,471760,"1",0.0752705033714913,3,3
"11",12082.5582078099,1.40763738192618,1.10190934548154,55632.9055432752,0.932060436345637,1.02547733637039,1,1.30572803644463,1.03396978182718,12599.8500454742,"1",0.484415165170393,0.101909345481545,0.101909345481545
"13",19682,6,5,0,0.555555555555556,1.2,1,5,1.25,58507.6,"0",0.251721456561998,1,2
"8",40000,9,8,363300,0.8,2.25,2,9,2.25,363300,"0",0.0991817505578974,1.75,7
"11",28703.6852672696,1,1,369569.58301391,1,1,1,1,1,28703.6852672696,"1",0.5,0,0
"11",1495100,2,2,1748470,0.666666666666667,1,2,2,1,1639670,"0",0.476940891995266,1,1
"8",37923.2294499874,43.0947727486491,9.01805195212364,4247.41125106812,0.484218880272748,6.44082096751247,4.87539177685976,37.7494047805667,6.5680916334192,1043253.31004709,"1",0.186891092376634,5.5680916334192,16.7042749002576
"11",62517.5,29,30,0,0.731707317073171,9.66666666666667,8.5,29,9.66666666666667,4557440.86,"0",0.0135320483711026,8.5,17
"11",158717,852,399,0,0.37012987012987,142,149,604,151,324380250.8,"0",0.000489053752391949,66.3333333333333,199
"8",48000,90,33,0,0.4125,15,19.6,83,16.6,3374160,"0",0.0140262290483204,15,45
"3",12000,199,57,0,0.239495798319328,24.875,17.2,79,13.1666666666667,2205958,"0",0.00541038198198523,10,20
"8",171934.312678799,9.20233237370849,6.6785377971828,10107.9524517059,0.886222375648432,2.89284593239427,2.09364431649446,7.30948644131422,2.96295133729776,1327929.14033614,"1",0.417843794392767,1.26189728826284,1.26189728826284
"11",36400,5,4,191913,0.8,1.66666666666667,2,5,1.66666666666667,191913,"1",0.159430255833001,2,4
"11",315163.2,381,60,0,0.155844155844156,42.3333333333333,12.6,208,29.7142857142857,13046437.35,"0",0.0235872340907542,13.2,66
"8",8800,6,9,0,0.642857142857143,2,2,2,1,127920,"0",0.0643651258045641,1,1
"3",108166.530600187,3.39187430334277,2.15846546576358,0,0.196224133251235,1.13062476778092,0.770880523486994,3.39187430334277,1.13062476778092,442794.98585265,"1",0.401174890103046,0.822272558386127,2.46681767515838
"8",48000,12,16,0,0.941176470588235,2.4,4,12,2.4,854700,"0",0.0531738118976404,2.8,14
"8",1500,1,2,4500,1,1,2,1,1,4500,"0",0.25,0,0
"11",2823,29,4,261425,0.129032258064516,4.83333333333333,1.33333333333333,10,2,57657,"0",0.0466765873015873,1,1
"8",50252.6980693918,48.7788005038165,10.0539613878354,236198.645730293,0.294829822351682,7.14375951317405,5.3760813374538,42.7428262452595,7.28747318599684,1185468.55674749,"1",0.146438314850473,6.28747318599684,18.8624195579905
"12",1447040,15,8,10227495.17,0.5,3.75,2.66666666666667,15,3.75,11104760.97,"0",0.115285448156688,2.33333333333333,7
"11",176524,1,30,0,1,1,12.3333333333333,1,1,3097609.35,"0",0.053914725250882,3,3
"11",15452.22,53,23,0,0.328571428571429,8.83333333333333,5.4,36,9,4983676.29,"0",0.00309098275211173,2.66666666666667,8
"11",96729,291,39,0,0.123417721518987,48.5,11.5,116,29,5082454.58,"0",0.0186764957267647,7.5,15
"11",97284,13,2,2156550,0.153846153846154,3.25,2,10,3.33333333333333,404448,"0",0.193896343067614,0,0
"8",92538.3916102583,94.2656208979897,35.3389106628019,16131765.9706973,0.351964529991771,21.6505882282509,22.4372374639614,90.589281026274,27.5887872083113,16646436.1490147,"1",0.012241744229053,18.9022803135837,40.1328104489949
